timestamp,TEMP_MCU,VOLTAGE_SUPPLY,CURRENT_DRAW,label
2025-11-10 07:01:40,57.4,3.32,0.286,normal
2025-11-10 07:01:50,59.28,3.29,0.274,normal
2025-11-10 07:02:00,46.68,3.325,0.256,normal
2025-11-10 07:02:10,46.89,3.256,0.321,normal
2025-11-10 07:02:20,51.36,3.305,0.255,normal
2025-11-10 07:02:30,55.24,3.315,0.269,normal
2025-11-10 07:02:40,49.56,3.324,0.276,normal
2025-11-10 07:02:50,82.12,3.083,0.471,anomal
2025-11-10 07:03:00,60.34,3.274,0.293,normal
2025-11-10 07:03:10,50.75,3.325,0.262,normal
2025-11-10 07:03:20,56.93,3.255,0.342,normal
2025-11-10 07:03:30,58.71,3.253,0.349,normal
2025-11-10 07:03:40,82.81,2.953,0.212,anomal
2025-11-10 07:03:50,45.74,3.262,0.306,normal
2025-11-10 07:04:00,64.46,3.297,0.305,normal
2025-11-10 07:04:10,54.51,3.335,0.281,normal
2025-11-10 07:04:20,54.14,3.261,0.297,normal
2025-11-10 07:04:30,58.42,3.272,0.334,normal
2025-11-10 07:04:40,53.06,3.315,0.255,normal
2025-11-10 07:04:50,57.95,3.276,0.297,normal
2025-11-10 07:05:00,50.93,3.274,0.265,normal
2025-11-10 07:05:10,64.92,3.337,0.272,normal
2025-11-10 07:05:20,60.97,3.259,0.314,normal
2025-11-10 07:05:30,54.85,3.296,0.339,normal
2025-11-10 07:05:40,49.04,3.325,0.342,normal
2025-11-10 07:05:50,56.03,3.253,0.306,normal
2025-11-10 07:06:00,86.92,3.267,0.432,anomal
2025-11-10 07:06:10,52.86,3.299,0.327,normal
2025-11-10 07:06:20,89.8,3.074,0.213,anomal
2025-11-10 07:06:30,60.9,3.336,0.303,normal
2025-11-10 07:06:40,62.98,3.288,0.3,normal
2025-11-10 07:06:50,57.91,3.321,0.332,normal
2025-11-10 07:07:00,64.01,3.339,0.323,normal
2025-11-10 07:07:10,61.7,3.34,0.337,normal
2025-11-10 07:07:20,61.26,3.322,0.327,normal
2025-11-10 07:07:30,52.87,3.335,0.333,normal
2025-11-10 07:07:40,59.09,3.307,0.269,normal
2025-11-10 07:07:50,55.16,3.33,0.293,normal
2025-11-10 07:08:00,51.49,3.257,0.306,normal
2025-11-10 07:08:10,45.06,3.255,0.279,normal
2025-11-10 07:08:20,64.7,3.297,0.274,normal
2025-11-10 07:08:30,57.6,3.342,0.323,normal
2025-11-10 07:08:40,85.48,3.094,0.289,anomal
2025-11-10 07:08:50,63.92,3.292,0.288,normal
2025-11-10 07:09:00,51.75,3.329,0.287,normal
2025-11-10 07:09:10,63.84,3.345,0.329,normal
2025-11-10 07:09:20,63.12,3.281,0.341,normal
2025-11-10 07:09:30,59.56,3.318,0.276,normal
2025-11-10 07:09:40,59.86,3.274,0.29,normal
2025-11-10 07:09:50,46.91,3.349,0.265,normal
2025-11-10 07:10:00,47.33,3.334,0.261,normal
2025-11-10 07:10:10,61.01,3.335,0.296,normal
2025-11-10 07:10:20,52.97,3.295,0.338,normal
2025-11-10 07:10:30,57.07,3.293,0.342,normal
2025-11-10 07:10:40,47.91,3.252,0.311,normal
2025-11-10 07:10:50,57.95,3.29,0.306,normal
2025-11-10 07:11:00,51.22,3.318,0.306,normal
2025-11-10 07:11:10,59.34,3.341,0.31,normal
2025-11-10 07:11:20,80.32,3.15,0.318,anomal
2025-11-10 07:11:30,60.7,3.295,0.256,normal
2025-11-10 07:11:40,47.74,3.343,0.325,normal
2025-11-10 07:11:50,64.05,3.261,0.313,normal
2025-11-10 07:12:00,48.46,3.276,0.297,normal
2025-11-10 07:12:10,62.31,3.303,0.31,normal
2025-11-10 07:12:20,51.66,3.342,0.295,normal
2025-11-10 07:12:30,55.57,3.29,0.28,normal
2025-11-10 07:12:40,50.42,3.303,0.279,normal
2025-11-10 07:12:50,64.3,3.322,0.303,normal
2025-11-10 07:13:00,45.49,3.33,0.303,normal
2025-11-10 07:13:10,61.77,3.347,0.312,normal
2025-11-10 07:13:20,82.64,3.256,0.521,anomal
2025-11-10 07:13:30,64.48,3.276,0.289,normal
2025-11-10 07:13:40,45.99,3.254,0.302,normal
2025-11-10 07:13:50,54.98,3.294,0.252,normal
2025-11-10 07:14:00,48.53,3.269,0.257,normal
2025-11-10 07:14:10,57.55,3.271,0.322,normal
2025-11-10 07:14:20,46.8,3.318,0.302,normal
2025-11-10 07:14:30,55.3,3.254,0.274,normal
2025-11-10 07:14:40,64.32,3.314,0.277,normal
2025-11-10 07:14:50,49.24,3.325,0.293,normal
2025-11-10 07:15:00,52.71,3.26,0.309,normal
2025-11-10 07:15:10,57.18,3.264,0.331,normal
2025-11-10 07:15:20,62.1,3.252,0.253,normal
2025-11-10 07:15:30,47.92,3.256,0.293,normal
2025-11-10 07:15:40,57.92,3.29,0.332,normal
2025-11-10 07:15:50,54.13,3.298,0.326,normal
2025-11-10 07:16:00,62.22,3.291,0.256,normal
2025-11-10 07:16:10,61.74,3.297,0.304,normal
2025-11-10 07:16:20,63.69,3.307,0.268,normal
2025-11-10 07:16:30,46.61,3.262,0.329,normal
2025-11-10 07:16:40,51.98,3.295,0.283,normal
2025-11-10 07:16:50,60.15,3.313,0.261,normal
2025-11-10 07:17:00,62.57,3.283,0.251,normal
2025-11-10 07:17:10,56.61,3.253,0.349,normal
2025-11-10 07:17:20,49.67,3.285,0.341,normal
2025-11-10 07:17:30,50.85,3.319,0.342,normal
2025-11-10 07:17:40,56.52,3.276,0.344,normal
2025-11-10 07:17:50,53.5,3.318,0.255,normal
2025-11-10 07:18:00,60.68,3.332,0.262,normal
2025-11-10 07:18:10,64.57,3.346,0.28,normal
2025-11-10 07:18:20,60.01,3.27,0.311,normal
2025-11-10 07:18:30,55.4,3.259,0.294,normal
2025-11-10 07:18:40,61.37,3.314,0.283,normal
2025-11-10 07:18:50,49.75,3.31,0.3,normal
2025-11-10 07:19:00,54.51,3.35,0.327,normal
2025-11-10 07:19:10,57.14,3.335,0.339,normal
2025-11-10 07:19:20,45.49,3.306,0.331,normal
2025-11-10 07:19:30,59.04,3.283,0.316,normal
2025-11-10 07:19:40,59.28,3.281,0.346,normal
2025-11-10 07:19:50,54.82,3.348,0.293,normal
2025-11-10 07:20:00,59.9,3.26,0.281,normal
2025-11-10 07:20:10,54.07,3.29,0.314,normal
2025-11-10 07:20:20,56.74,3.297,0.289,normal
2025-11-10 07:20:30,57.95,3.259,0.324,normal
2025-11-10 07:20:40,48.46,3.335,0.344,normal
2025-11-10 07:20:50,80.96,3.411,0.233,anomal
2025-11-10 07:21:00,57.96,3.335,0.329,normal
2025-11-10 07:21:10,51.86,3.29,0.334,normal
2025-11-10 07:21:20,55.11,3.266,0.291,normal
2025-11-10 07:21:30,80.99,3.059,0.245,anomal
2025-11-10 07:21:40,57.14,3.276,0.275,normal
2025-11-10 07:21:50,63.43,3.345,0.289,normal
2025-11-10 07:22:00,58.95,3.276,0.33,normal
2025-11-10 07:22:10,86.82,3.214,0.523,anomal
2025-11-10 07:22:20,59.61,3.283,0.275,normal
2025-11-10 07:22:30,48.28,3.328,0.292,normal
2025-11-10 07:22:40,54.83,3.285,0.254,normal
2025-11-10 07:22:50,64.85,3.311,0.315,normal
2025-11-10 07:23:00,60.58,3.335,0.284,normal
2025-11-10 07:23:10,45.17,3.29,0.298,normal
2025-11-10 07:23:20,56.51,3.332,0.302,normal
2025-11-10 07:23:30,54.5,3.341,0.332,normal
2025-11-10 07:23:40,48.27,3.283,0.256,normal
2025-11-10 07:23:50,57.16,3.344,0.255,normal
2025-11-10 07:24:00,45.97,3.266,0.321,normal
2025-11-10 07:24:10,58.91,3.338,0.324,normal
2025-11-10 07:24:20,47.13,3.304,0.292,normal
2025-11-10 07:24:30,63.58,3.344,0.322,normal
2025-11-10 07:24:40,52.81,3.337,0.326,normal
2025-11-10 07:24:50,54.72,3.256,0.34,normal
2025-11-10 07:25:00,50.7,3.315,0.271,normal
2025-11-10 07:25:10,46.39,3.314,0.279,normal
2025-11-10 07:25:20,61.78,3.288,0.279,normal
2025-11-10 07:25:30,46.23,3.326,0.252,normal
2025-11-10 07:25:40,61.67,3.275,0.304,normal
2025-11-10 07:25:50,80.75,2.989,0.42,anomal
2025-11-10 07:26:00,60.79,3.317,0.252,normal
2025-11-10 07:26:10,49.12,3.328,0.3,normal
2025-11-10 07:26:20,51.33,3.292,0.35,normal
2025-11-10 07:26:30,61.36,3.269,0.264,normal
2025-11-10 07:26:40,64.46,3.306,0.34,normal
2025-11-10 07:26:50,63.88,3.296,0.327,normal
2025-11-10 07:27:00,46.69,3.257,0.32,normal
2025-11-10 07:27:10,63.57,3.314,0.26,normal
2025-11-10 07:27:20,53.45,3.26,0.342,normal
2025-11-10 07:27:30,61.4,3.318,0.273,normal
2025-11-10 07:27:40,63.34,3.27,0.311,normal
2025-11-10 07:27:50,61.66,3.34,0.338,normal
2025-11-10 07:28:00,45.9,3.3,0.256,normal
2025-11-10 07:28:10,54.31,3.321,0.282,normal
2025-11-10 07:28:20,50.23,3.282,0.251,normal
2025-11-10 07:28:30,51.26,3.292,0.295,normal
2025-11-10 07:28:40,61.77,3.334,0.296,normal
2025-11-10 07:28:50,56.17,3.258,0.334,normal
2025-11-10 07:29:00,54.78,3.309,0.31,normal
2025-11-10 07:29:10,51.62,3.308,0.252,normal
2025-11-10 07:29:20,57.49,3.27,0.336,normal
2025-11-10 07:29:30,45.73,3.286,0.324,normal
2025-11-10 07:29:40,49.58,3.292,0.282,normal
2025-11-10 07:29:50,50.37,3.304,0.268,normal
2025-11-10 07:30:00,83.82,3.327,0.397,anomal
2025-11-10 07:30:10,80.14,3.076,0.194,anomal
2025-11-10 07:30:20,55.59,3.303,0.321,normal
2025-11-10 07:30:30,48.07,3.291,0.319,normal
2025-11-10 07:30:40,56.21,3.293,0.288,normal
2025-11-10 07:30:50,88.7,3.213,0.451,anomal
2025-11-10 07:31:00,86.64,3.286,0.349,anomal
2025-11-10 07:31:10,49.18,3.264,0.298,normal
2025-11-10 07:31:20,84.71,2.915,0.407,anomal
2025-11-10 07:31:30,54.7,3.277,0.268,normal
2025-11-10 07:31:40,86.38,3.249,0.417,anomal
2025-11-10 07:31:50,59.64,3.338,0.312,normal
2025-11-10 07:32:00,80.4,3.098,0.247,anomal
2025-11-10 07:32:10,47.44,3.3,0.277,normal
2025-11-10 07:32:20,62.21,3.265,0.291,normal
2025-11-10 07:32:30,83.39,3.064,0.19,anomal
2025-11-10 07:32:40,62.39,3.271,0.25,normal
2025-11-10 07:32:50,53.84,3.331,0.258,normal
2025-11-10 07:33:00,61.67,3.311,0.274,normal
2025-11-10 07:33:10,47.12,3.262,0.336,normal
2025-11-10 07:33:20,45.28,3.321,0.301,normal
2025-11-10 07:33:30,53.53,3.303,0.263,normal
2025-11-10 07:33:40,64.59,3.3,0.254,normal
2025-11-10 07:33:50,45.09,3.294,0.275,normal
2025-11-10 07:34:00,46.04,3.26,0.343,normal
2025-11-10 07:34:10,56.1,3.346,0.265,normal
2025-11-10 07:34:20,48.93,3.301,0.349,normal
2025-11-10 07:34:30,54.99,3.296,0.255,normal
2025-11-10 07:34:40,49.55,3.331,0.253,normal
2025-11-10 07:34:50,56.62,3.278,0.264,normal
2025-11-10 07:35:00,45.01,3.316,0.289,normal
2025-11-10 07:35:10,53.12,3.297,0.252,normal
2025-11-10 07:35:20,56.8,3.27,0.277,normal
2025-11-10 07:35:30,84.41,3.046,0.185,anomal
2025-11-10 07:35:40,58.63,3.325,0.34,normal
2025-11-10 07:35:50,48.26,3.264,0.315,normal
2025-11-10 07:36:00,49.42,3.314,0.312,normal
2025-11-10 07:36:10,50.44,3.343,0.318,normal
2025-11-10 07:36:20,50.81,3.318,0.332,normal
2025-11-10 07:36:30,64.97,3.291,0.267,normal
2025-11-10 07:36:40,45.74,3.313,0.335,normal
2025-11-10 07:36:50,89.31,3.416,0.179,anomal
2025-11-10 07:37:00,53.26,3.319,0.291,normal
2025-11-10 07:37:10,56.73,3.265,0.295,normal
2025-11-10 07:37:20,51.1,3.347,0.251,normal
2025-11-10 07:37:30,55.85,3.344,0.255,normal
2025-11-10 07:37:40,49.29,3.326,0.286,normal
2025-11-10 07:37:50,57.8,3.292,0.295,normal
2025-11-10 07:38:00,52.11,3.328,0.268,normal
2025-11-10 07:38:10,63.78,3.291,0.279,normal
2025-11-10 07:38:20,47.06,3.298,0.347,normal
2025-11-10 07:38:30,58.85,3.304,0.319,normal
2025-11-10 07:38:40,50.54,3.262,0.252,normal
2025-11-10 07:38:50,80.93,3.227,0.154,anomal
2025-11-10 07:39:00,57.37,3.298,0.267,normal
2025-11-10 07:39:10,50.07,3.308,0.261,normal
2025-11-10 07:39:20,46.43,3.319,0.265,normal
2025-11-10 07:39:30,63.77,3.342,0.266,normal
2025-11-10 07:39:40,80.52,3.351,0.231,anomal
2025-11-10 07:39:50,85.24,3.08,0.405,anomal
2025-11-10 07:40:00,54.5,3.341,0.306,normal
2025-11-10 07:40:10,60.93,3.266,0.285,normal
2025-11-10 07:40:20,56.74,3.288,0.266,normal
2025-11-10 07:40:30,59.82,3.319,0.32,normal
2025-11-10 07:40:40,56.67,3.289,0.347,normal
2025-11-10 07:40:50,61.03,3.284,0.254,normal
2025-11-10 07:41:00,62.95,3.295,0.316,normal
2025-11-10 07:41:10,55.53,3.325,0.314,normal
2025-11-10 07:41:20,59.15,3.291,0.334,normal
2025-11-10 07:41:30,54.72,3.336,0.293,normal
2025-11-10 07:41:40,50.06,3.29,0.297,normal
2025-11-10 07:41:50,53.2,3.277,0.265,normal
2025-11-10 07:42:00,52.96,3.298,0.279,normal
2025-11-10 07:42:10,59.72,3.254,0.331,normal
2025-11-10 07:42:20,85.31,3.385,0.439,anomal
2025-11-10 07:42:30,48.76,3.315,0.316,normal
2025-11-10 07:42:40,51.28,3.291,0.337,normal
2025-11-10 07:42:50,45.94,3.263,0.252,normal
2025-11-10 07:43:00,46.93,3.32,0.259,normal
2025-11-10 07:43:10,59.63,3.307,0.258,normal
2025-11-10 07:43:20,49.2,3.291,0.336,normal
2025-11-10 07:43:30,60.16,3.302,0.327,normal
2025-11-10 07:43:40,58.65,3.28,0.319,normal
2025-11-10 07:43:50,58.51,3.333,0.28,normal
2025-11-10 07:44:00,53.23,3.302,0.329,normal
2025-11-10 07:44:10,85.8,2.908,0.548,anomal
2025-11-10 07:44:20,49.57,3.289,0.253,normal
2025-11-10 07:44:30,81.12,3.085,0.417,anomal
2025-11-10 07:44:40,59.61,3.269,0.261,normal
2025-11-10 07:44:50,61.31,3.272,0.338,normal
2025-11-10 07:45:00,54.41,3.304,0.257,normal
2025-11-10 07:45:10,48.19,3.299,0.267,normal
2025-11-10 07:45:20,50.19,3.27,0.26,normal
2025-11-10 07:45:30,45.66,3.259,0.307,normal
2025-11-10 07:45:40,86.73,3.013,0.203,anomal
2025-11-10 07:45:50,56.66,3.316,0.326,normal
2025-11-10 07:46:00,59.3,3.332,0.315,normal
2025-11-10 07:46:10,53.45,3.302,0.339,normal
2025-11-10 07:46:20,61.89,3.34,0.27,normal
2025-11-10 07:46:30,58.77,3.335,0.348,normal
2025-11-10 07:46:40,62.3,3.325,0.28,normal
2025-11-10 07:46:50,81.83,3.378,0.47,anomal
2025-11-10 07:47:00,53.07,3.336,0.33,normal
2025-11-10 07:47:10,54.75,3.31,0.335,normal
2025-11-10 07:47:20,54.2,3.277,0.31,normal
2025-11-10 07:47:30,45.02,3.258,0.289,normal
2025-11-10 07:47:40,47.3,3.289,0.291,normal
2025-11-10 07:47:50,52.43,3.259,0.269,normal
2025-11-10 07:48:00,51.57,3.299,0.277,normal
2025-11-10 07:48:10,83.23,2.919,0.321,anomal
2025-11-10 07:48:20,54.19,3.255,0.259,normal
2025-11-10 07:48:30,61.35,3.283,0.252,normal
2025-11-10 07:48:40,45.74,3.287,0.293,normal
2025-11-10 07:48:50,54.66,3.316,0.261,normal
2025-11-10 07:49:00,47.92,3.263,0.255,normal
2025-11-10 07:49:10,51.87,3.285,0.304,normal
2025-11-10 07:49:20,48.81,3.253,0.288,normal
2025-11-10 07:49:30,47.54,3.304,0.339,normal
2025-11-10 07:49:40,55.5,3.327,0.346,normal
2025-11-10 07:49:50,83.56,3.434,0.151,anomal
2025-11-10 07:50:00,52.34,3.312,0.306,normal
2025-11-10 07:50:10,62.85,3.337,0.324,normal
2025-11-10 07:50:20,45.71,3.317,0.274,normal
2025-11-10 07:50:30,50.65,3.337,0.349,normal
2025-11-10 07:50:40,84.36,3.238,0.345,anomal
2025-11-10 07:50:50,46.86,3.265,0.29,normal
2025-11-10 07:51:00,58.47,3.329,0.289,normal
2025-11-10 07:51:10,46.93,3.316,0.339,normal
2025-11-10 07:51:20,49.46,3.295,0.272,normal
2025-11-10 07:51:30,46.53,3.287,0.274,normal
2025-11-10 07:51:40,87.24,3.234,0.35,anomal
2025-11-10 07:51:50,59.82,3.3,0.296,normal
2025-11-10 07:52:00,59.14,3.334,0.333,normal
2025-11-10 07:52:10,82.25,3.385,0.369,anomal
2025-11-10 07:52:20,61.16,3.267,0.328,normal
2025-11-10 07:52:30,87.79,3.261,0.158,anomal
2025-11-10 07:52:40,88.99,3.204,0.362,anomal
2025-11-10 07:52:50,64.64,3.307,0.338,normal
2025-11-10 07:53:00,62.84,3.331,0.283,normal
2025-11-10 07:53:10,58.93,3.32,0.311,normal
2025-11-10 07:53:20,60.37,3.26,0.25,normal
2025-11-10 07:53:30,47.95,3.303,0.271,normal
2025-11-10 07:53:40,53.91,3.311,0.297,normal
2025-11-10 07:53:50,54.01,3.302,0.256,normal
2025-11-10 07:54:00,49.32,3.294,0.281,normal
2025-11-10 07:54:10,53.36,3.318,0.347,normal
2025-11-10 07:54:20,48.76,3.338,0.299,normal
2025-11-10 07:54:30,53.5,3.332,0.308,normal
2025-11-10 07:54:40,45.21,3.34,0.268,normal
2025-11-10 07:54:50,47.34,3.33,0.305,normal
2025-11-10 07:55:00,64.72,3.294,0.331,normal
2025-11-10 07:55:10,48.99,3.285,0.257,normal
2025-11-10 07:55:20,61.92,3.304,0.315,normal
2025-11-10 07:55:30,54.4,3.345,0.304,normal
2025-11-10 07:55:40,52.76,3.316,0.284,normal
2025-11-10 07:55:50,59.19,3.327,0.264,normal
2025-11-10 07:56:00,48.41,3.323,0.324,normal
2025-11-10 07:56:10,46.12,3.264,0.268,normal
2025-11-10 07:56:20,80.13,3.042,0.21,anomal
2025-11-10 07:56:30,53.47,3.333,0.337,normal
2025-11-10 07:56:40,57.35,3.309,0.307,normal
2025-11-10 07:56:50,53.99,3.266,0.302,normal
2025-11-10 07:57:00,57.88,3.258,0.262,normal
2025-11-10 07:57:10,52.2,3.269,0.347,normal
2025-11-10 07:57:20,64.17,3.292,0.344,normal
2025-11-10 07:57:30,57.62,3.344,0.331,normal
2025-11-10 07:57:40,51.49,3.265,0.346,normal
2025-11-10 07:57:50,55.81,3.281,0.321,normal
2025-11-10 07:58:00,56.24,3.334,0.297,normal
2025-11-10 07:58:10,47.27,3.33,0.31,normal
2025-11-10 07:58:20,52.82,3.266,0.254,normal
2025-11-10 07:58:30,55.35,3.314,0.259,normal
2025-11-10 07:58:40,53.64,3.316,0.274,normal
2025-11-10 07:58:50,53.71,3.274,0.294,normal
2025-11-10 07:59:00,61.89,3.297,0.348,normal
2025-11-10 07:59:10,49.03,3.326,0.284,normal
2025-11-10 07:59:20,51.97,3.283,0.317,normal
2025-11-10 07:59:30,63.94,3.258,0.263,normal
2025-11-10 07:59:40,48.48,3.333,0.346,normal
2025-11-10 07:59:50,88.03,3.319,0.443,anomal
2025-11-10 08:00:00,55.91,3.281,0.278,normal
2025-11-10 08:00:10,45.9,3.317,0.257,normal
2025-11-10 08:00:20,59.42,3.254,0.311,normal
2025-11-10 08:00:30,61.32,3.275,0.306,normal
2025-11-10 08:00:40,63.57,3.313,0.267,normal
2025-11-10 08:00:50,47.18,3.31,0.309,normal
2025-11-10 08:01:00,53.39,3.278,0.334,normal
2025-11-10 08:01:10,57.32,3.314,0.291,normal
2025-11-10 08:01:20,49.62,3.298,0.335,normal
2025-11-10 08:01:30,81.62,3.312,0.233,anomal
2025-11-10 08:01:40,89.54,3.44,0.488,anomal
2025-11-10 08:01:50,63.97,3.347,0.291,normal
2025-11-10 08:02:00,51.66,3.258,0.289,normal
2025-11-10 08:02:10,53.96,3.349,0.26,normal
2025-11-10 08:02:20,60.58,3.286,0.258,normal
2025-11-10 08:02:30,64.71,3.305,0.302,normal
2025-11-10 08:02:40,53.99,3.26,0.311,normal
2025-11-10 08:02:50,55.15,3.323,0.259,normal
2025-11-10 08:03:00,55.33,3.34,0.341,normal
2025-11-10 08:03:10,56.72,3.306,0.318,normal
2025-11-10 08:03:20,45.29,3.303,0.315,normal
2025-11-10 08:03:30,61.62,3.319,0.254,normal
2025-11-10 08:03:40,80.15,2.986,0.401,anomal
2025-11-10 08:03:50,49.79,3.343,0.278,normal
2025-11-10 08:04:00,87.5,3.083,0.386,anomal
2025-11-10 08:04:10,48.67,3.25,0.262,normal
2025-11-10 08:04:20,56.35,3.315,0.299,normal
2025-11-10 08:04:30,58.68,3.342,0.293,normal
2025-11-10 08:04:40,55.2,3.327,0.26,normal
2025-11-10 08:04:50,58.64,3.321,0.326,normal
2025-11-10 08:05:00,63.55,3.28,0.302,normal
2025-11-10 08:05:10,63.1,3.295,0.254,normal
2025-11-10 08:05:20,89.62,2.988,0.506,anomal
2025-11-10 08:05:30,64.56,3.282,0.274,normal
2025-11-10 08:05:40,53.43,3.309,0.312,normal
2025-11-10 08:05:50,46.34,3.324,0.336,normal
2025-11-10 08:06:00,53.03,3.279,0.265,normal
2025-11-10 08:06:10,81.37,3.396,0.163,anomal
2025-11-10 08:06:20,53.09,3.271,0.319,normal
2025-11-10 08:06:30,45.05,3.275,0.276,normal
2025-11-10 08:06:40,51.05,3.314,0.258,normal
2025-11-10 08:06:50,53.17,3.336,0.32,normal
2025-11-10 08:07:00,64.11,3.305,0.328,normal
2025-11-10 08:07:10,54.13,3.251,0.284,normal
2025-11-10 08:07:20,64.64,3.298,0.319,normal
2025-11-10 08:07:30,50.88,3.314,0.309,normal
2025-11-10 08:07:40,50.02,3.323,0.314,normal
2025-11-10 08:07:50,50.54,3.274,0.251,normal
2025-11-10 08:08:00,62.13,3.312,0.349,normal
2025-11-10 08:08:10,45.55,3.328,0.328,normal
2025-11-10 08:08:20,57.29,3.328,0.269,normal
2025-11-10 08:08:30,49.0,3.339,0.25,normal
2025-11-10 08:08:40,47.48,3.277,0.345,normal
2025-11-10 08:08:50,55.87,3.301,0.277,normal
2025-11-10 08:09:00,47.19,3.273,0.297,normal
2025-11-10 08:09:10,62.28,3.296,0.325,normal
2025-11-10 08:09:20,47.82,3.27,0.283,normal
2025-11-10 08:09:30,59.71,3.269,0.277,normal
2025-11-10 08:09:40,54.56,3.289,0.258,normal
2025-11-10 08:09:50,56.62,3.326,0.308,normal
2025-11-10 08:10:00,59.9,3.297,0.313,normal
2025-11-10 08:10:10,64.79,3.338,0.274,normal
2025-11-10 08:10:20,48.49,3.307,0.255,normal
2025-11-10 08:10:30,62.86,3.28,0.337,normal
2025-11-10 08:10:40,64.51,3.332,0.333,normal
2025-11-10 08:10:50,47.91,3.267,0.321,normal
2025-11-10 08:11:00,86.45,3.012,0.346,anomal
2025-11-10 08:11:10,46.99,3.255,0.27,normal
2025-11-10 08:11:20,45.17,3.338,0.264,normal
2025-11-10 08:11:30,46.2,3.28,0.269,normal
2025-11-10 08:11:40,54.24,3.312,0.305,normal
2025-11-10 08:11:50,58.7,3.347,0.306,normal
2025-11-10 08:12:00,60.46,3.255,0.269,normal
2025-11-10 08:12:10,46.05,3.257,0.34,normal
2025-11-10 08:12:20,55.4,3.31,0.339,normal
2025-11-10 08:12:30,87.76,3.424,0.391,anomal
2025-11-10 08:12:40,86.61,2.996,0.544,anomal
2025-11-10 08:12:50,56.36,3.332,0.275,normal
2025-11-10 08:13:00,45.03,3.259,0.271,normal
2025-11-10 08:13:10,56.35,3.325,0.285,normal
2025-11-10 08:13:20,61.68,3.35,0.266,normal
2025-11-10 08:13:30,54.02,3.281,0.342,normal
2025-11-10 08:13:40,63.9,3.303,0.34,normal
2025-11-10 08:13:50,60.37,3.338,0.26,normal
2025-11-10 08:14:00,64.86,3.3,0.342,normal
2025-11-10 08:14:10,89.48,3.093,0.363,anomal
2025-11-10 08:14:20,47.71,3.272,0.319,normal
2025-11-10 08:14:30,84.48,3.086,0.224,anomal
2025-11-10 08:14:40,49.02,3.268,0.32,normal
2025-11-10 08:14:50,45.81,3.28,0.275,normal
2025-11-10 08:15:00,45.5,3.303,0.299,normal
2025-11-10 08:15:10,52.77,3.287,0.296,normal
2025-11-10 08:15:20,57.43,3.316,0.268,normal
2025-11-10 08:15:30,57.27,3.253,0.342,normal
2025-11-10 08:15:40,54.73,3.28,0.323,normal
2025-11-10 08:15:50,58.55,3.282,0.284,normal
2025-11-10 08:16:00,61.93,3.337,0.281,normal
2025-11-10 08:16:10,63.87,3.281,0.256,normal
2025-11-10 08:16:20,47.81,3.265,0.307,normal
2025-11-10 08:16:30,60.83,3.261,0.292,normal
2025-11-10 08:16:40,63.41,3.314,0.336,normal
2025-11-10 08:16:50,82.21,3.091,0.255,anomal
2025-11-10 08:17:00,58.79,3.343,0.332,normal
2025-11-10 08:17:10,56.72,3.273,0.307,normal
2025-11-10 08:17:20,59.94,3.333,0.34,normal
2025-11-10 08:17:30,49.59,3.304,0.316,normal
2025-11-10 08:17:40,60.93,3.347,0.298,normal
2025-11-10 08:17:50,58.4,3.261,0.335,normal
2025-11-10 08:18:00,47.75,3.297,0.312,normal
2025-11-10 08:18:10,47.1,3.297,0.343,normal
2025-11-10 08:18:20,47.94,3.344,0.293,normal
2025-11-10 08:18:30,47.35,3.291,0.338,normal
2025-11-10 08:18:40,49.85,3.282,0.329,normal
2025-11-10 08:18:50,49.66,3.294,0.334,normal
2025-11-10 08:19:00,49.86,3.341,0.348,normal
2025-11-10 08:19:10,59.89,3.348,0.268,normal
2025-11-10 08:19:20,46.6,3.341,0.273,normal
2025-11-10 08:19:30,62.97,3.271,0.302,normal
2025-11-10 08:19:40,54.47,3.349,0.266,normal
2025-11-10 08:19:50,49.92,3.265,0.346,normal
2025-11-10 08:20:00,52.62,3.311,0.347,normal
2025-11-10 08:20:10,53.39,3.275,0.338,normal
2025-11-10 08:20:20,55.24,3.337,0.348,normal
2025-11-10 08:20:30,63.47,3.261,0.275,normal
2025-11-10 08:20:40,51.65,3.282,0.324,normal
2025-11-10 08:20:50,49.81,3.277,0.289,normal
2025-11-10 08:21:00,63.25,3.261,0.269,normal
2025-11-10 08:21:10,86.48,3.433,0.459,anomal
2025-11-10 08:21:20,48.66,3.27,0.252,normal
2025-11-10 08:21:30,50.36,3.254,0.255,normal
2025-11-10 08:21:40,46.55,3.349,0.271,normal
2025-11-10 08:21:50,45.58,3.291,0.344,normal
2025-11-10 08:22:00,62.74,3.333,0.286,normal
2025-11-10 08:22:10,63.75,3.328,0.279,normal
2025-11-10 08:22:20,86.34,3.112,0.523,anomal
2025-11-10 08:22:30,51.46,3.283,0.271,normal
2025-11-10 08:22:40,52.94,3.268,0.32,normal
2025-11-10 08:22:50,45.45,3.348,0.304,normal
2025-11-10 08:23:00,48.29,3.252,0.322,normal
2025-11-10 08:23:10,64.28,3.333,0.313,normal
2025-11-10 08:23:20,55.33,3.305,0.299,normal
2025-11-10 08:23:30,46.82,3.334,0.252,normal
2025-11-10 08:23:40,80.11,3.42,0.518,anomal
2025-11-10 08:23:50,45.88,3.35,0.278,normal
2025-11-10 08:24:00,48.32,3.28,0.287,normal
2025-11-10 08:24:10,53.66,3.325,0.326,normal
