timestamp,TEMP_PDU,BUS_VOLTAGE,LOAD_CURRENT,label
2025-11-10 07:04:50,47.93,28.07,4.97,normal
2025-11-10 07:05:00,45.16,29.39,3.83,normal
2025-11-10 07:05:10,52.32,29.93,3.3,normal
2025-11-10 07:05:20,52.93,29.88,2.44,normal
2025-11-10 07:05:30,94.5,27.71,3.48,anomal
2025-11-10 07:05:40,62.72,28.74,3.67,normal
2025-11-10 07:05:50,69.11,29.76,1.45,normal
2025-11-10 07:06:00,42.85,28.17,2.37,normal
2025-11-10 07:06:10,59.3,28.0,3.7,normal
2025-11-10 07:06:20,53.41,29.54,4.8,normal
2025-11-10 07:06:30,66.91,29.81,3.1,normal
2025-11-10 07:06:40,55.11,29.7,1.16,normal
2025-11-10 07:06:50,68.6,28.91,4.84,normal
2025-11-10 07:07:00,41.18,29.43,2.68,normal
2025-11-10 07:07:10,48.5,29.8,1.1,normal
2025-11-10 07:07:20,53.64,28.21,2.62,normal
2025-11-10 07:07:30,50.09,29.92,2.24,normal
2025-11-10 07:07:40,60.15,29.84,4.54,normal
2025-11-10 07:07:50,60.5,29.94,4.42,normal
2025-11-10 07:08:00,68.55,28.89,3.66,normal
2025-11-10 07:08:10,49.32,29.92,2.99,normal
2025-11-10 07:08:20,66.19,29.71,2.53,normal
2025-11-10 07:08:30,97.26,27.68,3.82,anomal
2025-11-10 07:08:40,53.84,29.84,1.16,normal
2025-11-10 07:08:50,47.77,28.28,2.85,normal
2025-11-10 07:09:00,51.06,28.48,3.52,normal
2025-11-10 07:09:10,91.12,28.61,3.16,anomal
2025-11-10 07:09:20,99.66,32.84,2.13,anomal
2025-11-10 07:09:30,55.44,28.05,3.57,normal
2025-11-10 07:09:40,69.01,28.27,3.47,normal
2025-11-10 07:09:50,99.2,31.91,4.33,anomal
2025-11-10 07:10:00,58.67,29.94,2.13,normal
2025-11-10 07:10:10,45.94,29.33,1.29,normal
2025-11-10 07:10:20,44.53,28.09,1.24,normal
2025-11-10 07:10:30,56.34,29.61,1.57,normal
2025-11-10 07:10:40,68.31,29.28,3.18,normal
2025-11-10 07:10:50,47.02,28.04,4.88,normal
2025-11-10 07:11:00,92.21,31.9,5.04,anomal
2025-11-10 07:11:10,66.58,28.94,2.26,normal
2025-11-10 07:11:20,44.41,29.91,1.84,normal
2025-11-10 07:11:30,69.75,29.16,2.81,normal
2025-11-10 07:11:40,47.8,29.24,4.78,normal
2025-11-10 07:11:50,47.74,29.5,4.29,normal
2025-11-10 07:12:00,40.0,29.49,3.24,normal
2025-11-10 07:12:10,41.49,29.78,3.12,normal
2025-11-10 07:12:20,58.73,29.55,2.05,normal
2025-11-10 07:12:30,69.58,29.76,2.06,normal
2025-11-10 07:12:40,59.03,29.32,4.43,normal
2025-11-10 07:12:50,57.09,28.08,2.51,normal
2025-11-10 07:13:00,43.41,29.11,1.37,normal
2025-11-10 07:13:10,46.31,29.88,2.86,normal
2025-11-10 07:13:20,40.85,29.95,2.29,normal
2025-11-10 07:13:30,63.95,28.81,1.57,normal
2025-11-10 07:13:40,54.61,28.67,3.57,normal
2025-11-10 07:13:50,45.45,29.99,4.68,normal
2025-11-10 07:14:00,44.47,28.45,3.35,normal
2025-11-10 07:14:10,65.94,28.04,1.12,normal
2025-11-10 07:14:20,58.09,29.26,2.74,normal
2025-11-10 07:14:30,58.38,29.87,2.71,normal
2025-11-10 07:14:40,52.32,28.14,1.43,normal
2025-11-10 07:14:50,48.17,29.07,4.41,normal
2025-11-10 07:15:00,47.09,28.94,2.59,normal
2025-11-10 07:15:10,43.3,29.65,3.45,normal
2025-11-10 07:15:20,56.54,29.79,1.56,normal
2025-11-10 07:15:30,53.71,29.44,3.69,normal
2025-11-10 07:15:40,42.53,28.66,4.78,normal
2025-11-10 07:15:50,67.85,29.11,2.8,normal
2025-11-10 07:16:00,40.13,28.87,4.24,normal
2025-11-10 07:16:10,62.02,29.66,2.36,normal
2025-11-10 07:16:20,65.51,29.75,1.53,normal
2025-11-10 07:16:30,60.93,29.17,4.24,normal
2025-11-10 07:16:40,57.12,28.89,2.78,normal
2025-11-10 07:16:50,43.68,28.45,3.88,normal
2025-11-10 07:17:00,91.14,27.24,1.38,anomal
2025-11-10 07:17:10,56.63,29.1,3.77,normal
2025-11-10 07:17:20,59.53,28.13,1.71,normal
2025-11-10 07:17:30,63.3,29.93,3.68,normal
2025-11-10 07:17:40,62.95,28.81,1.42,normal
2025-11-10 07:17:50,68.55,29.15,2.06,normal
2025-11-10 07:18:00,48.21,29.04,3.89,normal
2025-11-10 07:18:10,58.07,28.38,4.39,normal
2025-11-10 07:18:20,63.76,28.56,1.78,normal
2025-11-10 07:18:30,45.14,29.85,1.98,normal
2025-11-10 07:18:40,69.58,28.19,4.21,normal
2025-11-10 07:18:50,69.39,28.09,1.28,normal
2025-11-10 07:19:00,43.97,29.8,2.64,normal
2025-11-10 07:19:10,63.47,28.33,2.13,normal
2025-11-10 07:19:20,47.36,28.27,1.61,normal
2025-11-10 07:19:30,44.9,28.03,3.78,normal
2025-11-10 07:19:40,46.79,28.74,4.81,normal
2025-11-10 07:19:50,69.96,29.22,3.92,normal
2025-11-10 07:20:00,41.25,29.34,1.19,normal
2025-11-10 07:20:10,63.16,29.24,4.6,normal
2025-11-10 07:20:20,52.01,28.02,4.99,normal
2025-11-10 07:20:30,58.63,28.7,1.14,normal
2025-11-10 07:20:40,60.26,29.0,3.92,normal
2025-11-10 07:20:50,54.43,28.35,4.08,normal
2025-11-10 07:21:00,52.85,28.08,4.61,normal
2025-11-10 07:21:10,43.82,29.33,1.54,normal
2025-11-10 07:21:20,62.26,29.61,2.77,normal
2025-11-10 07:21:30,66.93,28.42,2.1,normal
2025-11-10 07:21:40,53.44,29.34,2.8,normal
2025-11-10 07:21:50,50.27,29.48,1.67,normal
2025-11-10 07:22:00,90.36,27.37,1.62,anomal
2025-11-10 07:22:10,54.46,28.76,3.01,normal
2025-11-10 07:22:20,46.88,28.14,2.99,normal
2025-11-10 07:22:30,63.02,28.6,4.35,normal
2025-11-10 07:22:40,50.2,29.26,2.55,normal
2025-11-10 07:22:50,57.79,28.26,1.76,normal
2025-11-10 07:23:00,52.49,28.34,4.74,normal
2025-11-10 07:23:10,46.41,29.55,1.07,normal
2025-11-10 07:23:20,97.2,30.53,6.59,anomal
2025-11-10 07:23:30,44.06,28.03,1.05,normal
2025-11-10 07:23:40,59.92,29.97,2.97,normal
2025-11-10 07:23:50,68.89,28.49,3.36,normal
2025-11-10 07:24:00,41.81,28.5,4.26,normal
2025-11-10 07:24:10,41.35,28.39,1.66,normal
2025-11-10 07:24:20,66.68,28.52,3.38,normal
2025-11-10 07:24:30,54.93,29.8,4.03,normal
2025-11-10 07:24:40,62.58,28.07,2.94,normal
2025-11-10 07:24:50,42.28,28.3,1.27,normal
2025-11-10 07:25:00,63.77,29.23,2.09,normal
2025-11-10 07:25:10,41.61,28.5,1.52,normal
2025-11-10 07:25:20,48.05,28.37,1.84,normal
2025-11-10 07:25:30,56.35,28.36,1.78,normal
2025-11-10 07:25:40,67.9,28.69,3.74,normal
2025-11-10 07:25:50,65.55,29.98,4.06,normal
2025-11-10 07:26:00,55.01,28.99,3.4,normal
2025-11-10 07:26:10,61.46,29.68,2.97,normal
2025-11-10 07:26:20,61.18,28.61,2.55,normal
2025-11-10 07:26:30,67.17,28.83,1.13,normal
2025-11-10 07:26:40,50.89,28.98,3.68,normal
2025-11-10 07:26:50,62.45,28.82,3.25,normal
2025-11-10 07:27:00,64.52,29.95,2.65,normal
2025-11-10 07:27:10,69.96,29.09,2.89,normal
2025-11-10 07:27:20,46.44,29.62,4.35,normal
2025-11-10 07:27:30,58.99,28.57,3.55,normal
2025-11-10 07:27:40,47.62,29.01,3.81,normal
2025-11-10 07:27:50,42.58,28.68,3.52,normal
2025-11-10 07:28:00,93.67,28.2,4.7,anomal
2025-11-10 07:28:10,47.06,29.16,4.92,normal
2025-11-10 07:28:20,57.51,29.79,3.23,normal
2025-11-10 07:28:30,57.62,29.96,1.69,normal
2025-11-10 07:28:40,45.22,29.8,4.75,normal
2025-11-10 07:28:50,49.9,28.17,2.51,normal
2025-11-10 07:29:00,53.71,29.42,3.36,normal
2025-11-10 07:29:10,50.25,29.2,1.74,normal
2025-11-10 07:29:20,46.69,29.28,1.47,normal
2025-11-10 07:29:30,40.28,29.87,1.53,normal
2025-11-10 07:29:40,62.52,28.88,1.84,normal
2025-11-10 07:29:50,68.8,28.92,3.45,normal
2025-11-10 07:30:00,41.01,29.56,3.32,normal
2025-11-10 07:30:10,60.91,28.73,2.25,normal
2025-11-10 07:30:20,99.25,28.24,2.0,anomal
2025-11-10 07:30:30,45.48,29.29,3.63,normal
2025-11-10 07:30:40,46.39,28.19,4.88,normal
2025-11-10 07:30:50,66.43,28.49,4.2,normal
2025-11-10 07:31:00,53.28,28.46,2.8,normal
2025-11-10 07:31:10,45.62,29.22,1.91,normal
2025-11-10 07:31:20,53.15,28.85,2.35,normal
2025-11-10 07:31:30,66.79,28.32,4.96,normal
2025-11-10 07:31:40,57.02,29.34,1.83,normal
2025-11-10 07:31:50,99.9,31.33,7.8,anomal
2025-11-10 07:32:00,68.67,28.61,1.62,normal
2025-11-10 07:32:10,42.53,28.81,3.63,normal
2025-11-10 07:32:20,52.33,28.68,2.65,normal
2025-11-10 07:32:30,63.45,29.11,4.89,normal
2025-11-10 07:32:40,97.9,31.96,7.16,anomal
2025-11-10 07:32:50,50.62,29.81,4.17,normal
2025-11-10 07:33:00,69.37,29.99,2.66,normal
2025-11-10 07:33:10,65.31,28.57,3.75,normal
2025-11-10 07:33:20,41.7,29.36,2.65,normal
2025-11-10 07:33:30,61.62,29.92,3.63,normal
2025-11-10 07:33:40,94.56,31.8,4.94,anomal
2025-11-10 07:33:50,68.71,29.97,2.49,normal
2025-11-10 07:34:00,48.92,28.42,3.35,normal
2025-11-10 07:34:10,67.6,28.67,3.87,normal
2025-11-10 07:34:20,52.52,29.45,3.36,normal
2025-11-10 07:34:30,59.18,29.0,1.16,normal
2025-11-10 07:34:40,52.87,29.25,2.39,normal
2025-11-10 07:34:50,90.24,25.79,3.98,anomal
2025-11-10 07:35:00,48.98,28.76,1.72,normal
2025-11-10 07:35:10,69.44,28.74,1.35,normal
2025-11-10 07:35:20,66.76,29.95,1.93,normal
2025-11-10 07:35:30,43.55,29.7,4.03,normal
2025-11-10 07:35:40,95.1,32.56,2.17,anomal
2025-11-10 07:35:50,64.32,29.5,1.3,normal
2025-11-10 07:36:00,41.53,28.01,3.03,normal
2025-11-10 07:36:10,54.5,29.63,4.52,normal
2025-11-10 07:36:20,49.68,28.43,4.64,normal
2025-11-10 07:36:30,53.07,28.11,2.55,normal
2025-11-10 07:36:40,51.91,29.37,3.33,normal
2025-11-10 07:36:50,53.49,29.85,2.13,normal
2025-11-10 07:37:00,59.56,29.77,3.98,normal
2025-11-10 07:37:10,57.99,28.61,1.35,normal
2025-11-10 07:37:20,68.64,28.91,1.57,normal
2025-11-10 07:37:30,60.89,29.71,4.31,normal
2025-11-10 07:37:40,69.94,28.65,1.68,normal
2025-11-10 07:37:50,68.32,29.76,3.5,normal
2025-11-10 07:38:00,56.46,29.63,4.31,normal
2025-11-10 07:38:10,41.01,28.58,1.13,normal
2025-11-10 07:38:20,43.59,29.04,2.61,normal
2025-11-10 07:38:30,49.75,28.77,2.2,normal
2025-11-10 07:38:40,91.01,30.07,2.14,anomal
2025-11-10 07:38:50,69.72,29.69,1.58,normal
2025-11-10 07:39:00,90.63,32.44,3.5,anomal
2025-11-10 07:39:10,64.91,29.83,4.91,normal
2025-11-10 07:39:20,61.68,29.57,2.5,normal
2025-11-10 07:39:30,41.34,28.8,2.61,normal
2025-11-10 07:39:40,60.87,29.78,4.87,normal
2025-11-10 07:39:50,48.2,28.44,2.99,normal
2025-11-10 07:40:00,57.87,29.16,1.07,normal
2025-11-10 07:40:10,61.22,29.5,4.18,normal
2025-11-10 07:40:20,59.9,29.68,4.57,normal
2025-11-10 07:40:30,48.8,29.3,4.12,normal
2025-11-10 07:40:40,44.85,28.53,3.42,normal
2025-11-10 07:40:50,56.34,28.57,4.82,normal
2025-11-10 07:41:00,51.52,29.05,3.67,normal
2025-11-10 07:41:10,44.84,28.44,1.33,normal
2025-11-10 07:41:20,43.37,28.23,1.99,normal
2025-11-10 07:41:30,41.15,28.9,1.09,normal
2025-11-10 07:41:40,54.62,29.81,1.01,normal
2025-11-10 07:41:50,52.39,28.49,4.51,normal
2025-11-10 07:42:00,68.86,29.69,2.9,normal
2025-11-10 07:42:10,52.21,29.26,2.89,normal
2025-11-10 07:42:20,50.44,28.8,4.34,normal
2025-11-10 07:42:30,69.22,29.91,1.9,normal
2025-11-10 07:42:40,95.02,32.87,5.97,anomal
2025-11-10 07:42:50,61.71,28.59,4.88,normal
2025-11-10 07:43:00,60.75,28.86,1.6,normal
2025-11-10 07:43:10,68.24,29.49,3.24,normal
2025-11-10 07:43:20,46.55,29.53,3.32,normal
2025-11-10 07:43:30,68.5,29.28,3.01,normal
2025-11-10 07:43:40,47.45,28.41,4.52,normal
2025-11-10 07:43:50,59.45,29.53,2.51,normal
2025-11-10 07:44:00,54.57,28.52,1.4,normal
2025-11-10 07:44:10,44.14,28.93,4.13,normal
2025-11-10 07:44:20,48.99,29.65,3.78,normal
2025-11-10 07:44:30,50.78,29.89,2.61,normal
2025-11-10 07:44:40,63.66,28.88,2.68,normal
2025-11-10 07:44:50,43.82,29.15,3.22,normal
2025-11-10 07:45:00,66.61,29.8,2.77,normal
2025-11-10 07:45:10,65.05,29.98,1.92,normal
2025-11-10 07:45:20,40.46,28.17,1.58,normal
2025-11-10 07:45:30,64.33,28.62,4.06,normal
2025-11-10 07:45:40,64.09,29.56,1.55,normal
2025-11-10 07:45:50,66.7,28.7,3.31,normal
2025-11-10 07:46:00,69.59,28.04,1.76,normal
2025-11-10 07:46:10,51.48,28.05,1.45,normal
2025-11-10 07:46:20,59.24,29.16,4.87,normal
2025-11-10 07:46:30,50.53,28.42,2.57,normal
2025-11-10 07:46:40,54.27,28.48,1.14,normal
2025-11-10 07:46:50,68.15,29.74,1.02,normal
2025-11-10 07:47:00,52.43,29.67,1.09,normal
2025-11-10 07:47:10,54.49,29.15,3.92,normal
2025-11-10 07:47:20,48.67,29.6,1.58,normal
2025-11-10 07:47:30,53.48,28.09,3.62,normal
2025-11-10 07:47:40,52.62,28.6,3.83,normal
2025-11-10 07:47:50,55.04,28.71,1.79,normal
2025-11-10 07:48:00,40.06,28.9,4.33,normal
2025-11-10 07:48:10,61.28,28.55,2.67,normal
2025-11-10 07:48:20,61.61,28.67,3.97,normal
2025-11-10 07:48:30,98.42,31.29,1.28,anomal
2025-11-10 07:48:40,66.26,29.75,1.24,normal
2025-11-10 07:48:50,48.26,29.28,1.18,normal
2025-11-10 07:49:00,41.0,29.79,3.03,normal
2025-11-10 07:49:10,62.03,28.65,3.44,normal
2025-11-10 07:49:20,96.27,32.37,3.2,anomal
2025-11-10 07:49:30,58.38,29.22,4.52,normal
2025-11-10 07:49:40,45.81,28.89,3.8,normal
2025-11-10 07:49:50,48.24,29.22,2.96,normal
2025-11-10 07:50:00,56.02,28.42,3.29,normal
2025-11-10 07:50:10,65.86,29.18,4.68,normal
2025-11-10 07:50:20,65.05,29.09,1.85,normal
2025-11-10 07:50:30,48.67,29.68,4.51,normal
2025-11-10 07:50:40,62.92,29.76,3.89,normal
2025-11-10 07:50:50,63.7,28.54,1.95,normal
2025-11-10 07:51:00,45.24,29.09,4.15,normal
2025-11-10 07:51:10,96.94,28.52,5.16,anomal
2025-11-10 07:51:20,44.65,29.25,3.74,normal
2025-11-10 07:51:30,69.86,29.29,4.48,normal
2025-11-10 07:51:40,54.8,28.58,4.61,normal
2025-11-10 07:51:50,51.2,29.66,4.46,normal
2025-11-10 07:52:00,49.01,28.74,3.7,normal
2025-11-10 07:52:10,46.55,28.47,3.23,normal
2025-11-10 07:52:20,59.4,29.48,2.93,normal
2025-11-10 07:52:30,91.48,27.96,6.17,anomal
2025-11-10 07:52:40,52.91,29.17,2.55,normal
2025-11-10 07:52:50,50.43,28.46,3.99,normal
2025-11-10 07:53:00,56.2,29.07,4.54,normal
2025-11-10 07:53:10,47.14,29.36,1.07,normal
2025-11-10 07:53:20,53.25,29.02,4.83,normal
2025-11-10 07:53:30,48.46,29.49,4.61,normal
2025-11-10 07:53:40,69.18,29.64,2.45,normal
2025-11-10 07:53:50,56.02,28.62,4.52,normal
2025-11-10 07:54:00,43.49,29.46,4.3,normal
2025-11-10 07:54:10,57.83,29.81,2.07,normal
2025-11-10 07:54:20,49.57,28.64,1.03,normal
2025-11-10 07:54:30,64.09,28.23,1.19,normal
2025-11-10 07:54:40,62.41,29.94,1.1,normal
2025-11-10 07:54:50,49.05,28.1,2.08,normal
2025-11-10 07:55:00,49.2,28.49,2.14,normal
2025-11-10 07:55:10,58.04,28.74,3.25,normal
2025-11-10 07:55:20,47.49,28.45,4.49,normal
2025-11-10 07:55:30,40.94,28.3,3.79,normal
2025-11-10 07:55:40,56.36,28.44,3.8,normal
2025-11-10 07:55:50,65.59,29.75,4.85,normal
2025-11-10 07:56:00,41.55,29.36,3.89,normal
2025-11-10 07:56:10,52.31,29.6,3.98,normal
2025-11-10 07:56:20,52.82,29.63,1.94,normal
2025-11-10 07:56:30,66.66,29.14,3.85,normal
2025-11-10 07:56:40,45.94,29.61,4.43,normal
2025-11-10 07:56:50,56.09,29.87,1.9,normal
2025-11-10 07:57:00,51.19,29.19,4.9,normal
2025-11-10 07:57:10,65.15,28.22,2.87,normal
2025-11-10 07:57:20,57.81,28.38,3.01,normal
2025-11-10 07:57:30,60.97,28.98,2.72,normal
2025-11-10 07:57:40,69.43,28.92,1.69,normal
2025-11-10 07:57:50,57.77,28.8,4.38,normal
2025-11-10 07:58:00,62.8,28.55,1.87,normal
2025-11-10 07:58:10,61.9,29.29,1.21,normal
2025-11-10 07:58:20,62.47,28.95,2.61,normal
2025-11-10 07:58:30,97.3,26.78,2.26,anomal
2025-11-10 07:58:40,47.95,28.97,2.51,normal
2025-11-10 07:58:50,68.64,28.4,4.51,normal
2025-11-10 07:59:00,44.83,29.82,3.6,normal
2025-11-10 07:59:10,53.88,29.28,3.37,normal
2025-11-10 07:59:20,49.91,28.71,2.52,normal
2025-11-10 07:59:30,47.98,29.86,4.09,normal
2025-11-10 07:59:40,51.45,28.87,1.92,normal
2025-11-10 07:59:50,42.49,28.93,3.18,normal
2025-11-10 08:00:00,92.35,31.68,1.47,anomal
2025-11-10 08:00:10,47.65,29.18,4.15,normal
2025-11-10 08:00:20,68.13,28.04,2.53,normal
2025-11-10 08:00:30,44.51,29.91,1.91,normal
2025-11-10 08:00:40,63.56,28.19,2.96,normal
2025-11-10 08:00:50,59.02,29.46,2.41,normal
2025-11-10 08:01:00,67.46,29.2,2.58,normal
2025-11-10 08:01:10,93.71,26.31,7.43,anomal
2025-11-10 08:01:20,49.12,28.09,1.18,normal
2025-11-10 08:01:30,58.97,29.29,1.81,normal
2025-11-10 08:01:40,50.35,28.61,1.01,normal
2025-11-10 08:01:50,67.23,29.56,1.79,normal
2025-11-10 08:02:00,41.69,29.07,2.43,normal
2025-11-10 08:02:10,54.33,28.93,4.73,normal
2025-11-10 08:02:20,45.1,29.57,3.54,normal
2025-11-10 08:02:30,69.23,28.09,3.56,normal
2025-11-10 08:02:40,47.52,28.47,4.81,normal
2025-11-10 08:02:50,61.07,28.52,4.11,normal
2025-11-10 08:03:00,54.28,29.9,3.48,normal
2025-11-10 08:03:10,64.1,28.18,2.93,normal
2025-11-10 08:03:20,64.67,28.69,1.94,normal
2025-11-10 08:03:30,62.9,29.64,2.33,normal
2025-11-10 08:03:40,55.73,28.95,2.5,normal
2025-11-10 08:03:50,69.11,28.59,3.03,normal
2025-11-10 08:04:00,50.6,28.6,2.46,normal
2025-11-10 08:04:10,49.93,29.33,2.17,normal
2025-11-10 08:04:20,67.57,29.56,4.76,normal
2025-11-10 08:04:30,66.18,28.8,2.66,normal
2025-11-10 08:04:40,60.11,29.99,3.61,normal
2025-11-10 08:04:50,41.98,29.8,4.17,normal
2025-11-10 08:05:00,68.92,29.96,3.15,normal
2025-11-10 08:05:10,44.07,28.92,1.11,normal
2025-11-10 08:05:20,54.01,29.64,2.49,normal
2025-11-10 08:05:30,53.33,28.19,1.51,normal
2025-11-10 08:05:40,50.62,29.77,1.78,normal
2025-11-10 08:05:50,99.62,31.57,6.41,anomal
2025-11-10 08:06:00,66.01,29.49,3.22,normal
2025-11-10 08:06:10,65.95,28.65,3.82,normal
2025-11-10 08:06:20,63.14,28.38,1.4,normal
2025-11-10 08:06:30,44.37,29.99,4.63,normal
2025-11-10 08:06:40,40.27,28.53,1.76,normal
2025-11-10 08:06:50,54.6,29.91,2.88,normal
2025-11-10 08:07:00,68.66,29.33,2.81,normal
2025-11-10 08:07:10,46.17,29.23,1.87,normal
2025-11-10 08:07:20,59.26,28.99,3.96,normal
2025-11-10 08:07:30,59.85,29.62,1.65,normal
2025-11-10 08:07:40,55.7,28.2,4.82,normal
2025-11-10 08:07:50,49.45,29.79,3.13,normal
2025-11-10 08:08:00,57.12,29.05,4.95,normal
2025-11-10 08:08:10,66.6,29.17,3.46,normal
2025-11-10 08:08:20,96.47,30.84,3.91,anomal
2025-11-10 08:08:30,60.38,28.25,4.48,normal
2025-11-10 08:08:40,60.93,29.4,4.65,normal
2025-11-10 08:08:50,47.1,28.7,3.48,normal
2025-11-10 08:09:00,65.86,28.18,2.05,normal
2025-11-10 08:09:10,49.42,28.16,3.21,normal
2025-11-10 08:09:20,53.7,28.7,3.0,normal
2025-11-10 08:09:30,53.34,29.56,4.05,normal
2025-11-10 08:09:40,53.85,28.68,3.23,normal
2025-11-10 08:09:50,91.46,27.92,0.75,anomal
2025-11-10 08:10:00,98.25,30.19,5.06,anomal
2025-11-10 08:10:10,96.32,30.68,6.15,anomal
2025-11-10 08:10:20,65.24,28.6,2.05,normal
2025-11-10 08:10:30,94.68,29.74,3.61,anomal
2025-11-10 08:10:40,58.85,28.21,4.84,normal
2025-11-10 08:10:50,67.35,28.95,2.3,normal
2025-11-10 08:11:00,62.12,28.39,4.4,normal
2025-11-10 08:11:10,48.77,28.46,4.26,normal
2025-11-10 08:11:20,58.2,29.17,4.19,normal
2025-11-10 08:11:30,46.51,29.74,1.57,normal
2025-11-10 08:11:40,47.51,29.11,1.98,normal
2025-11-10 08:11:50,93.98,27.62,6.58,anomal
2025-11-10 08:12:00,99.19,32.16,5.41,anomal
2025-11-10 08:12:10,59.31,28.96,1.22,normal
2025-11-10 08:12:20,62.25,28.96,1.62,normal
2025-11-10 08:12:30,66.74,28.98,2.57,normal
2025-11-10 08:12:40,52.76,28.47,2.02,normal
2025-11-10 08:12:50,59.07,29.27,4.49,normal
2025-11-10 08:13:00,62.18,29.47,2.29,normal
2025-11-10 08:13:10,61.14,28.89,2.12,normal
2025-11-10 08:13:20,54.68,28.56,3.15,normal
2025-11-10 08:13:30,98.49,31.33,5.8,anomal
2025-11-10 08:13:40,66.48,28.99,2.63,normal
2025-11-10 08:13:50,57.89,29.18,1.14,normal
2025-11-10 08:14:00,65.71,29.29,2.53,normal
2025-11-10 08:14:10,67.58,29.05,4.82,normal
2025-11-10 08:14:20,48.88,29.61,1.84,normal
2025-11-10 08:14:30,96.33,28.06,0.56,anomal
2025-11-10 08:14:40,47.58,29.54,3.97,normal
2025-11-10 08:14:50,67.4,29.92,1.93,normal
2025-11-10 08:15:00,53.99,29.98,3.71,normal
2025-11-10 08:15:10,68.18,29.49,3.85,normal
2025-11-10 08:15:20,63.1,29.55,3.56,normal
2025-11-10 08:15:30,40.51,29.35,4.96,normal
2025-11-10 08:15:40,54.06,28.25,3.39,normal
2025-11-10 08:15:50,68.56,28.91,1.46,normal
2025-11-10 08:16:00,63.01,29.18,3.55,normal
2025-11-10 08:16:10,63.59,28.08,2.27,normal
2025-11-10 08:16:20,49.95,29.17,2.16,normal
2025-11-10 08:16:30,46.04,28.32,1.16,normal
2025-11-10 08:16:40,68.7,28.97,1.57,normal
2025-11-10 08:16:50,67.38,29.91,4.77,normal
2025-11-10 08:17:00,98.1,25.35,2.53,anomal
2025-11-10 08:17:10,64.99,28.25,1.84,normal
2025-11-10 08:17:20,57.72,28.69,3.07,normal
2025-11-10 08:17:30,49.69,28.77,3.35,normal
2025-11-10 08:17:40,40.9,28.92,4.15,normal
2025-11-10 08:17:50,63.49,28.16,4.39,normal
2025-11-10 08:18:00,63.76,28.31,1.64,normal
2025-11-10 08:18:10,42.89,29.6,4.08,normal
2025-11-10 08:18:20,50.22,29.97,3.4,normal
2025-11-10 08:18:30,64.51,28.49,3.52,normal
2025-11-10 08:18:40,56.28,29.37,2.7,normal
2025-11-10 08:18:50,57.14,29.35,2.2,normal
2025-11-10 08:19:00,91.43,28.42,6.41,anomal
2025-11-10 08:19:10,57.4,29.55,4.76,normal
2025-11-10 08:19:20,64.61,28.24,4.77,normal
2025-11-10 08:19:30,41.31,28.49,4.51,normal
2025-11-10 08:19:40,58.87,28.66,3.16,normal
2025-11-10 08:19:50,45.51,28.94,2.99,normal
2025-11-10 08:20:00,61.42,28.2,3.97,normal
2025-11-10 08:20:10,44.95,29.26,1.28,normal
2025-11-10 08:20:20,41.61,29.76,4.88,normal
2025-11-10 08:20:30,55.98,29.9,2.17,normal
2025-11-10 08:20:40,46.82,28.77,2.85,normal
2025-11-10 08:20:50,59.01,29.9,4.73,normal
2025-11-10 08:21:00,60.23,28.41,3.81,normal
2025-11-10 08:21:10,62.55,28.35,1.61,normal
2025-11-10 08:21:20,53.06,29.84,4.79,normal
2025-11-10 08:21:30,64.06,28.26,2.53,normal
2025-11-10 08:21:40,67.03,28.85,4.15,normal
2025-11-10 08:21:50,42.97,29.23,1.4,normal
2025-11-10 08:22:00,99.7,25.71,2.06,anomal
2025-11-10 08:22:10,63.59,28.66,4.58,normal
2025-11-10 08:22:20,61.7,28.82,3.94,normal
2025-11-10 08:22:30,51.86,28.51,1.61,normal
2025-11-10 08:22:40,59.43,28.47,1.56,normal
2025-11-10 08:22:50,52.4,29.58,2.13,normal
2025-11-10 08:23:00,40.07,29.66,2.33,normal
2025-11-10 08:23:10,40.96,28.27,4.63,normal
2025-11-10 08:23:20,95.25,26.21,2.36,anomal
2025-11-10 08:23:30,41.61,29.54,2.78,normal
2025-11-10 08:23:40,66.87,29.99,3.2,normal
2025-11-10 08:23:50,52.77,28.61,4.71,normal
2025-11-10 08:24:00,68.41,29.24,2.41,normal
2025-11-10 08:24:10,56.21,28.19,2.15,normal
2025-11-10 08:24:20,56.46,29.54,1.83,normal
2025-11-10 08:24:30,65.31,29.74,2.34,normal
2025-11-10 08:24:40,60.8,28.98,2.07,normal
2025-11-10 08:24:50,64.6,29.42,4.28,normal
2025-11-10 08:25:00,58.48,29.27,4.37,normal
2025-11-10 08:25:10,48.69,29.29,4.38,normal
2025-11-10 08:25:20,60.25,29.89,3.22,normal
2025-11-10 08:25:30,56.54,28.82,2.09,normal
2025-11-10 08:25:40,63.19,28.32,4.88,normal
2025-11-10 08:25:50,64.01,29.39,4.78,normal
2025-11-10 08:26:00,64.04,29.18,3.37,normal
2025-11-10 08:26:10,55.42,28.78,3.37,normal
2025-11-10 08:26:20,53.31,29.71,1.18,normal
2025-11-10 08:26:30,62.64,29.34,1.85,normal
2025-11-10 08:26:40,60.36,28.03,1.38,normal
2025-11-10 08:26:50,40.05,29.67,2.37,normal
2025-11-10 08:27:00,64.91,29.73,3.27,normal
2025-11-10 08:27:10,54.69,29.19,2.34,normal
2025-11-10 08:27:20,59.3,28.51,2.42,normal
2025-11-10 08:27:30,50.48,29.86,2.96,normal
